vertex_name,position_x,position_y
1500,-16432,-91056
1501,-629,81253
1502,63438,-95202
1503,82150,-94567
1504,-69865,50755
1505,-48968,-33203
1506,-91694,-95858
1507,-64204,-83290
1508,71097,7166
1509,95233,-12643
1510,48782,96732
1511,85874,50986
1512,73522,4865
1513,-63784,82991
1514,59850,54640
1515,-48807,28324
1516,38784,-22971
1517,16244,-18617
1518,-16349,-2318
1519,-61526,68170
1520,79702,43270
1521,-18558,67281
1522,59624,-28692
1523,-11351,77698
1524,77587,-72182
1525,84252,26999
1526,50085,-52190
1527,47362,-1732
1528,-47747,-99256
1529,-66121,-42593
1530,-87059,77538
1531,-52899,-99082
1532,2654,76997
1533,43421,-9440
1534,-90429,51518
1535,28945,-38270
1536,16135,70251
1537,19278,-53356
1538,55436,94580
1539,-11076,-14795
1540,-55406,83074
1541,-43524,2021
1542,-8888,66974
1543,-59300,78728
1544,40983,27690
1545,-61074,-84337
1546,17805,56543
1547,78578,-33933
1548,8937,-65733
1549,30732,79966
1550,54229,-68716
1551,31489,-45150
1552,57607,-47909
1553,-53925,-41358
1554,87732,47001
1555,25344,-9274
1556,22730,2472
1557,63135,-78423
1558,-30650,-7858
1559,26771,-32126
1560,-94974,-70278
1561,83083,21213
1562,64530,74724
1563,-85394,5210
1564,37717,17933
1565,32528,62264
1566,5248,-68386
1567,-29488,-99326
1568,98980,-7287
1569,-66617,17795
1570,30455,17650
1571,-85755,32211
1572,16807,87073
1573,25076,-334
1574,73382,42905
1575,8843,17301
1576,-30901,11638
1577,82257,-62658
1578,46336,13733
1579,-30450,62561
1580,-65591,83449
1581,83061,3439
1582,-88585,87136
1583,-77455,-41041
1584,-81145,-69364
1585,88186,-66573
1586,77811,-98333
1587,-38952,-53771
1588,-84388,35039
1589,-88635,79947
1590,-66940,-50779
1591,-3790,64022
1592,-96667,57033
1593,1001,-76717
1594,-30192,-80956
1595,22341,24300
1596,-81618,-31870
1597,52683,-49245
1598,-20121,-13414
1599,-14460,-75666
1600,36580,30222
1601,82859,-80873
1602,-8560,-41666
1603,50489,36074
1604,61587,-66848
1605,-83212,87823
1606,75774,58869
1607,-99453,-11988
1608,-38059,35435
1609,-38852,34380
1610,-78511,-90919
1611,25818,-43562
1612,38010,-52383
1613,-77763,-71411
1614,20659,27871
1615,36651,79623
1616,50727,-87892
1617,-43721,23971
1618,81856,-90108
1619,23580,78155
1620,-95517,-3290
1621,99846,67413
1622,33196,-98316
1623,62664,59336
1624,-25025,81238
1625,-27247,3039
1626,53445,-61839
1627,-29264,-28395
1628,-89230,31747
1629,-14607,-38209
1630,-86870,-83673
1631,-77178,-18605
1632,7479,-22036
1633,36028,89804
1634,9775,33160
1635,913,48984
1636,58856,49762
1637,90788,-97593
1638,-26414,-72590
1639,-9649,62418
1640,98430,39845
1641,-34646,43509
1642,50320,-55915
1643,-70173,-19699
1644,-80008,72588
1645,49438,94220
1646,68388,-75577
1647,95828,-23772
1648,98212,55751
1649,51407,10293
1650,77620,28286
1651,83701,42240
1652,40208,67047
1653,58631,-74889
1654,-45681,94876
1655,-5986,48697
1656,-13258,78210
1657,-5009,74575
1658,62192,-45892
1659,-71205,22524
1660,-31458,-16339
1661,-94842,8636
1662,-90303,-72474
1663,-76120,32722
1664,77777,90519
1665,-86875,50959
1666,-40079,83352
1667,-53223,-37644
1668,-72469,-62384
1669,26799,77361
1670,57074,81783
1671,36251,52948
1672,6645,94246
1673,6870,-30182
1674,8074,-88321
1675,89339,9298
1676,-96453,31590
1677,52676,57992
1678,-77022,-35555
1679,23258,-79620
1680,46310,-11970
1681,26839,-33035
1682,62413,-72262
1683,18810,-44695
1684,28674,-52177
1685,96496,-82241
1686,14483,35527
1687,29496,-56667
1688,31628,-86471
1689,-99836,-47595
1690,14291,-57659
1691,-73116,-62438
1692,90301,10260
1693,80763,82167
1694,57382,-89415
1695,68268,15803
1696,-41766,16848
1697,74979,28548
1698,93065,-11408
1699,76499,87759
1700,16919,-88916
1701,25094,91825
1702,-18773,92193
1703,-25018,60242
1704,-14530,-34957
1705,-60563,6505
1706,-77156,17931
1707,-41467,50684
1708,-18717,-95021
1709,-48740,-96649
1710,-64762,351
1711,-73416,-54348
1712,23159,-72896
1713,-91651,-52774
1714,-29416,51248
1715,-73905,66960
1716,36980,-63634
1717,-30785,-15411
1718,68606,65884
1719,89847,55438
1720,3279,4126
1721,90486,14181
1722,90199,82574
1723,30910,39010
1724,65992,-3483
1725,86139,-97700
1726,55558,97609
1727,-32918,35370
1728,76206,-6905
1729,86427,70674
1730,-52880,-93468
1731,-92742,-25471
1732,19475,36184
1733,-17275,-74574
1734,-86347,34364
1735,-59593,-86921
1736,-33132,90286
1737,-35738,-34183
1738,42743,18378
1739,38476,75706
1740,-38871,-51774
1741,-90430,75731
1742,-40072,-54217
1743,3038,20489
1744,-28568,19681
1745,-29518,-69636
1746,-39584,-43339
1747,-3317,-570
1748,84072,1106
1749,4571,82535
1750,-23008,21290
1751,99924,-53525
1752,21601,18123
1753,41240,-42358
1754,67329,44059
1755,14748,-537
1756,-8830,-86276
1757,27303,-11338
1758,79332,-334
1759,-86917,-85970
1760,-39654,21609
1761,-49076,-52091
1762,35418,-42264
1763,75558,-23761
1764,3693,46857
1765,42541,14821
1766,-60365,-23354
1767,26546,82944
1768,-956,-4063
1769,18664,51892
1770,-12767,41118
1771,-63313,-84940
1772,-95254,26119
1773,-36498,91623
1774,-91117,-12951
1775,1693,-43862
1776,-18813,-1029
1777,43173,17302
1778,-24768,87102
1779,46366,-85421
1780,65373,-13688
1781,14622,-52028
1782,55582,53568
1783,86500,-70811
1784,-31525,26872
1785,-69180,60519
1786,-64685,50457
1787,-63567,-66947
1788,39984,79987
1789,-63660,-53974
1790,24804,88622
1791,-39106,-8624
1792,-91875,-22611
1793,-7957,-6548
1794,-74343,15609
1795,59819,43896
1796,-76099,68027
1797,-60851,96528
1798,70243,-71562
1799,-81905,-19875
1800,92347,-47781
1801,39238,72463
1802,89347,-15224
1803,-14376,68466
1804,-67328,59010
1805,-82328,51484
1806,-2381,-51652
1807,81598,511
1808,70380,-68920
1809,-83444,-67615
1810,65130,-49333
1811,67249,50297
1812,-93548,-65507
1813,-77614,92551
1814,80258,-52831
1815,67358,83395
1816,-34003,-95280
1817,65711,6742
1818,-96709,-6192
1819,16062,-26395
1820,-94703,-71726
1821,-62657,52712
1822,27301,77349
1823,-89050,17506
1824,68974,70952
1825,-89581,-22033
1826,-34412,10544
1827,-67479,-50820
1828,42660,38119
1829,20839,-6412
1830,-19962,12163
1831,-79566,-68709
1832,-84748,-6523
1833,20254,-44708
1834,-65712,56095
1835,-99887,84440
1836,-23262,-7529
1837,-93398,-34481
1838,55080,-62057
1839,85476,54308
1840,-19292,14617
1841,9332,-28087
1842,29271,17922
1843,-7196,36780
1844,74130,-27543
1845,50618,27666
1846,5451,-42984
1847,9099,-98227
1848,7247,-71928
1849,-82639,18792
1850,48661,-82716
1851,36956,16837
1852,29534,57033
1853,-35991,-32827
1854,9992,-92807
1855,97955,80660
1856,-94874,61628
1857,-60195,25171
1858,-82823,-34362
1859,-20499,43802
1860,23841,30642
1861,14938,-19308
1862,78241,-74068
1863,27166,-29141
1864,-22372,-87252
1865,-23253,67850
1866,-82232,74943
1867,-27515,85734
1868,-39409,76010
1869,96482,-65184
1870,-84927,-55552
1871,-53603,27404
1872,1477,45329
1873,-35910,-85357
1874,-80775,-80221
1875,70115,-5514
1876,74968,18821
1877,16344,2465
1878,79947,88509
1879,99786,41267
1880,-29893,-73809
1881,77699,84129
1882,28780,-16657
1883,19072,29761
1884,56425,99586
1885,42021,72313
1886,-96050,-43400
1887,-54578,-72014
1888,24665,84735
1889,-53989,81675
1890,-36839,12453
1891,71323,-58277
1892,82604,67716
1893,2233,-8189
1894,-34425,7701
1895,-35070,-12927
1896,10034,-68627
1897,52533,23436
1898,-67111,66361
1899,28171,67819
1900,-47403,85868
1901,-24997,67732
1902,53732,42768
1903,36154,-38687
1904,85731,73871
1905,65741,18666
1906,-45097,-45561
1907,-6672,52015
1908,-78202,56636
1909,-70055,52468
1910,-8153,42933
1911,69971,-66778
1912,-72945,-27658
1913,22508,50805
1914,36607,19354
1915,-42382,73632
1916,65369,-74725
1917,-51886,2083
1918,-48058,-38744
1919,-61589,28365
1920,43141,62826
1921,6426,49186
1922,91422,92747
1923,-92853,-3241
1924,20205,-14924
1925,-94092,-48821
1926,-34183,95891
1927,-27299,14704
1928,-65916,-78571
1929,-57121,40794
1930,25756,85292
1931,-97755,32469
1932,-25279,-17471
1933,-46181,66993
1934,127,13254
1935,82979,67844
1936,-52347,-63710
1937,93632,4783
1938,-89469,-9451
1939,-82211,74817
1940,84236,60316
1941,-45354,-31418
1942,60141,-73275
1943,67993,30552
1944,-46158,-97896
1945,-67977,-28274
1946,85975,-87577
1947,99771,-91590
1948,-274,56159
1949,-36606,-41321
1950,-90557,27904
1951,-67714,43096
1952,94737,93588
1953,-33057,-54162
1954,-41029,89976
1955,-7525,61246
1956,-24465,-4310
1957,16018,18532
1958,43659,10377
1959,-56880,81140
1960,23516,93311
1961,58455,-29159
1962,98018,-93016
1963,92915,-79099
1964,83988,80829
1965,-94476,-17849
1966,-28327,23506
1967,-41484,78512
1968,-74224,62110
1969,-67249,-30269
1970,48279,29028
1971,27903,67061
1972,90882,-33876
1973,-94825,-68482
1974,-4201,4869
1975,41724,-43663
1976,24669,-76185
1977,-82143,20927
1978,-29171,-49462
1979,84894,-80613
1980,-18354,-45108
1981,84325,29039
1982,12329,41177
1983,85405,-50602
1984,-18207,42055
1985,-91819,-44056
1986,15441,-46727
1987,-12817,83935
1988,-81085,82326
1989,-52386,-2386
1990,12568,-79025
1991,33666,58398
1992,57379,72491
1993,31407,-21373
1994,-15940,-43079
1995,79432,-4522
1996,22682,26115
1997,-80308,42116
1998,-29014,-79394
1999,-29031,-76899
2000,-46750,85478
2001,-28924,22505
2002,52546,91007
2003,-60448,86251
2004,15072,-59138
2005,-23559,29338
2006,75235,-90298
2007,-95246,2656
2008,53528,50908
2009,-21038,-27529
2010,38983,-98407
2011,14309,-22861
2012,83097,-36321
2013,24783,43699
2014,95487,7645
2015,97783,85483
2016,71773,60419
2017,-55846,12127
2018,-74548,-59705
2019,68673,38355
2020,88005,-26752
2021,-37330,-68922
2022,-29225,9019
2023,-21432,92458
2024,-4369,52471
2025,-60786,76667
2026,-42139,-405
2027,-48207,-19508
2028,29176,74519
2029,63632,-92838
2030,-38425,89333
2031,-77332,30958
2032,60588,-25173
2033,39320,63183
2034,33814,-20319
2035,-47855,96599
2036,46433,-97043
2037,-32411,18912
2038,-25129,-37666
2039,-34377,-37942
2040,61271,20405
2041,-40101,-1360
2042,61852,-30710
2043,91457,53930
2044,-30394,34
2045,-55871,83445
2046,-88056,57065
2047,28904,58399
2048,76758,-89294
2049,31869,-7264
2050,72092,-85090
2051,-69270,38797
2052,57783,-46421
2053,53910,-85899
2054,24731,-55311
2055,33560,-12571
2056,22560,72732
2057,-12701,-72971
2058,13674,13422
2059,9313,5934
2060,-28554,-35603
2061,-90636,-42568
2062,-60091,-78177
2063,46511,-21114
2064,56443,-50992
2065,-20993,-45997
2066,-98352,-91248
2067,-58309,-27576
2068,41595,41082
2069,-54752,-21060
2070,97012,8080
2071,66771,-62982
2072,78623,-68926
2073,-85707,-79547
2074,51606,-84201
2075,-6856,-90508
2076,-41708,-37705
2077,-91495,-76905
2078,-91825,-53904
2079,18958,-30519
2080,94449,-52893
2081,-56976,-247
2082,-54025,-47341
2083,-90584,-63846
2084,20652,52727
2085,-87966,-20558
2086,-87927,-91939
2087,-39454,49996
2088,-27879,94396
2089,-29280,56900
2090,43233,-26865
2091,44760,44771
2092,22890,67312
2093,87742,85077
2094,-16589,44662
2095,-6076,24954
2096,53616,80155
2097,-13576,70570
2098,-85247,-764
2099,-25879,95665
2100,-65995,-11701
2101,86836,73529
2102,-43376,-32828
2103,-61023,75497
2104,-34149,42534
2105,89753,58485
2106,17650,27658
2107,-3652,86071
2108,-50664,-43575
2109,-33472,-16227
2110,-57037,65387
2111,-25604,94487
2112,-77,50917
2113,-99772,82893
2114,45961,52069
2115,28544,-8022
2116,80890,-92794
2117,-38051,-3787
2118,-43600,17997
2119,34041,-86828
2120,-69322,76691
2121,-82673,-48752
2122,67841,93402
2123,-43332,-12131
2124,85530,844
2125,-39567,-74297
2126,-54359,96244
2127,-29972,-50893
2128,-26215,-79650
2129,-20516,26660
2130,-46083,94719
2131,63175,79545
2132,-90527,95711
2133,3153,1744
2134,-93515,-34760
2135,-25158,31576
2136,52723,71772
2137,93767,-6467
2138,46469,27073
2139,-84715,-87994
2140,37133,70840
2141,-37299,22837
2142,-35684,-93153
2143,6785,16839
2144,47367,-57823
2145,28612,-12014
2146,-75389,95404
2147,-65687,41731
2148,10135,-27298
2149,-77498,-16896
2150,-75125,-20451
2151,5913,-80246
2152,-49664,-93542
2153,47533,-39304
2154,28086,13671
2155,57133,-36185
2156,90153,6719
2157,28424,-36797
2158,11290,-19192
2159,19032,46517
2160,50870,42184
2161,-52627,68948
2162,-65519,80549
2163,-58886,89019
2164,92796,3132
2165,-50423,-95632
2166,-63809,-73259
2167,88733,-2266
2168,50691,44420
2169,74969,77012
2170,-66763,-48044
2171,73887,49344
2172,-64072,-47941
2173,39286,-49336
2174,-79967,1789
2175,33937,93299
2176,-21216,81280
2177,-21287,-24748
2178,42124,5019
2179,49380,-79954
2180,-91107,-79090
2181,-74127,-77099
2182,67047,90652
2183,-71337,-55774
2184,-24652,-12763
2185,5399,62003
2186,82223,-87474
2187,-47927,60177
2188,-84104,90564
2189,6576,55291
2190,-42339,-64043
2191,-38532,-19866
2192,-59669,92667
2193,92475,-7928
2194,-84750,22383
2195,50619,-61644
2196,50247,34630
2197,14678,-89915
2198,16371,-55817
2199,-24745,67977
2200,-83943,-39146
2201,-53323,-18728
2202,69453,64546
2203,-59450,-43321
2204,43576,45676
2205,26481,85504
2206,79949,-74002
2207,19772,-33895
2208,71518,-30048
2209,-41252,-76351
2210,-66340,-58558
2211,91765,84993
2212,91198,56938
2213,-90772,-85786
2214,-67869,-13677
2215,-69315,25164
2216,-84912,-53916
2217,58337,41491
2218,-30353,-69381
2219,-65168,48642
2220,44215,-26367
2221,-32915,97396
2222,-99913,86563
2223,31727,-2525
2224,-50850,-76706
2225,-73895,26387
2226,5328,36228
2227,-67757,-21476
2228,21364,-77235
2229,-24433,35179
2230,-95120,39094
2231,65442,18122
2232,37808,43734
2233,99593,72514
2234,77195,-73527
2235,7273,40187
2236,-57173,40158
2237,-41428,78695
2238,-75749,-84754
2239,32798,-37025
2240,-77469,92801
2241,41107,13710
2242,58978,-48133
2243,-96307,25916
2244,97617,-3400
2245,61149,96958
2246,12970,33567
2247,-72600,-18122
2248,47112,-49216
2249,28012,40943
2250,8782,70837
2251,46240,-12538
2252,-44332,-17514
2253,83910,-88062
2254,84414,86183
2255,-11436,25555
2256,36560,-1070
2257,13892,-25721
2258,72720,-18854
2259,-7731,12833
2260,43729,-79314
2261,96857,5398
2262,-14371,42268
2263,9710,7670
2264,-38885,-62088
2265,52543,-56845
2266,26851,89725
2267,-24956,79705
2268,32734,70691
2269,-96072,8452
2270,44219,29048
2271,-18207,54712
2272,-44452,-19539
2273,-70429,-58365
2274,-27292,-3263
2275,-47796,-45873
2276,-52162,-37362
2277,-52510,-99825
2278,98300,-70870
2279,-63738,36544
2280,-43550,-13009
2281,35266,-35865
2282,-14861,-65156
2283,-41637,-17523
2284,-76139,49276
2285,-39673,-7507
2286,73052,-46840
2287,-73424,62554
2288,-8458,41508
2289,69262,39104
2290,-93641,-54262
2291,30850,-46764
2292,-1131,-1429
2293,-40495,-20562
2294,58167,-75374
2295,9206,63590
2296,45907,-28040
2297,28422,-68391
2298,-96197,-23083
2299,33701,-71792
2300,55829,-2071
2301,-67824,62691
2302,61070,17328
2303,37668,-72949
2304,-10862,96688
2305,-417,14536
2306,16389,76827
2307,-52146,88077
2308,-57823,-34913
2309,29423,-49306
2310,50791,17249
2311,50505,25657
2312,-56020,44964
2313,-807,-64120
2314,21108,62550
2315,74395,-99309
2316,69251,-98908
2317,49673,79513
2318,-38231,73194
2319,-3396,54933
2320,-83162,-63522
2321,9394,-52008
2322,-11347,-13038
2323,68508,32183
2324,47448,52512
2325,-96637,-5012
2326,6715,22737
2327,-71498,99004
2328,69110,-82511
2329,51017,20511
2330,86203,25583
2331,-61484,24295
2332,-14836,33805
2333,16513,-48165
2334,50281,77387
2335,-80979,-65891
2336,23722,69194
2337,56113,46213
2338,-15071,3295
2339,73242,24128
2340,-50399,51640
2341,-67717,30783
2342,13418,-25137
2343,-11403,-46428
2344,41587,71616
2345,9741,-29030
2346,53695,39702
2347,-96987,-95036
2348,14773,-11971
2349,-95433,65417
2350,71159,95358
2351,65131,13058
2352,-41132,91899
2353,-89974,-30202
2354,29177,23951
2355,25886,95097
2356,-68507,81254
2357,23834,32759
2358,-47813,99256
2359,28943,-64774
2360,-72996,57267
2361,-41120,57332
2362,-32232,-96105
2363,19494,-13895
2364,94818,19886
2365,-42215,-85848
2366,71258,-38023
2367,-49352,-98095
2368,96290,-99979
2369,-31269,70851
2370,-97413,22619
2371,15219,13168
2372,-87626,78474
2373,76473,99289
2374,82642,26158
2375,-98005,92395
2376,-27264,-76800
2377,-57471,-33205
2378,-9655,11471
2379,-11531,-83130
2380,32414,-70572
2381,-74026,51068
2382,-32876,-54006
2383,81252,-52035
2384,-60558,76929
2385,23949,99359
2386,-87607,-97019
2387,-50581,55979
2388,26258,82964
2389,-28892,-99428
2390,-95958,-79410
2391,-43028,-21066
2392,-67533,94509
2393,80037,-71303
2394,-54769,12773
2395,-86860,31181
2396,55394,-99649
2397,6906,-24180
2398,20510,15394
2399,-9767,-17362
2400,26133,90255
2401,10010,-76698
2402,56771,-95798
2403,-29510,-26707
2404,-24195,73659
2405,-77386,5400
2406,-36315,-40926
2407,-68100,79793
2408,72764,-85948
2409,55104,-89181
2410,-5441,60698
2411,65509,-41876
2412,8892,-52407
2413,-28243,-58265
2414,-84614,21656
2415,-47462,4862
2416,-97412,57501
2417,-24783,32639
2418,11138,7419
2419,75340,14652
2420,12393,-83422
2421,75432,60523
2422,-88536,-82518
2423,75585,36863
2424,-50967,40928
2425,45682,-72011
2426,50286,-17890
2427,-95870,85617
2428,-89681,47450
2429,-11161,66804
2430,60923,91510
2431,-37257,-56609
2432,65248,-82001
2433,58930,-32444
2434,-84234,58622
2435,23099,62132
2436,55926,44326
2437,81323,45393
2438,-4840,-59767
2439,-66845,-81009
2440,-43848,-99557
2441,27741,91068
2442,-45340,82270
2443,-79247,48559
2444,87126,93533
2445,-2523,-40189
2446,81527,-32747
2447,-69069,-61525
2448,85901,99731
2449,-16671,56962
2450,-84558,73503
2451,-95380,37943
2452,-8379,-13104
2453,-86420,-46390
2454,-18207,4113
2455,22174,41123
2456,-18856,65804
2457,68113,38861
2458,-85095,-12846
2459,-66779,28510
2460,-48494,-34114
2461,-26848,71917
2462,28104,-79604
2463,73506,-38178
2464,-68120,59579
2465,25957,-7861
2466,88129,42390
2467,-69503,35311
2468,-75833,-24048
2469,65529,-50913
2470,12207,-37146
2471,53336,77823
2472,90142,-30953
2473,-32444,-16127
2474,96338,39364
2475,-11100,56359
2476,-39024,-93996
2477,89211,67923
2478,-38351,90139
2479,43741,-69866
2480,-72446,-22918
2481,88698,30414
2482,10654,-13520
2483,-35336,-11327
2484,-1418,-88908
2485,37931,58236
2486,-82524,-45409
2487,-55176,29902
2488,1151,41934
2489,-68406,37877
2490,-85714,-7832
2491,-53356,2944
2492,91162,83231
2493,-37267,-93784
2494,-21755,78652
2495,60421,-57499
2496,56174,14603
2497,-62130,5496
2498,-5432,-62810
2499,-3428,-40038
2500,83481,44596
2501,-47914,-68209
2502,-5651,84660
2503,-16150,-7493
2504,-26250,-10562
2505,37780,16344
2506,38337,-98944
2507,44980,80965
2508,78327,18172
2509,-5397,48515
2510,62415,25587
2511,67209,-2623
2512,31101,12310
2513,31282,-58900
2514,-52259,-3838
2515,-11190,-26250
2516,48109,12123
2517,89187,64084
2518,55733,-85482
2519,80605,-4546
2520,-55751,-34403
2521,4604,-44322
2522,68925,4464
2523,48948,-31276
2524,95683,-92488
2525,83188,44040
2526,-91638,23309
2527,86746,-75661
2528,-27290,52141
2529,-48482,-8560
2530,64059,-55952
2531,97097,35872
2532,-1574,-81442
2533,67432,-16361
2534,-31793,-22467
2535,98649,35526
2536,-78782,-39234
2537,67577,16449
2538,15137,-5628
2539,51481,38381
2540,-5940,-62638
2541,-82032,-29071
2542,-17502,50062
2543,-90504,-90194
2544,20569,-78257
2545,37284,-62344
2546,-68723,-58860
2547,-31239,14396
2548,-49452,-18232
2549,-10841,-70918
2550,44509,37296
2551,-81747,56807
2552,77500,-24120
2553,91261,79102
2554,28158,65451
2555,-35921,7191
2556,18727,81579
2557,-23716,-83570
2558,-33983,52114
2559,62465,-3976
2560,-71837,94443
2561,-84194,-85005
2562,80296,-3840
2563,-25265,-41639
2564,-9863,-98429
2565,-9019,78980
2566,-68203,4245
2567,89700,-87924
2568,-95988,34368
2569,77519,-18240
2570,72586,-79138
2571,-6684,-51447
2572,-36317,-66146
2573,56118,77256
2574,63874,65098
2575,-49111,-27846
2576,3369,-74701
2577,-39735,-90304
2578,-65932,-41756
2579,-32772,-45825
2580,97902,19203
2581,9134,-51859
2582,91319,-67561
2583,-13732,-39985
2584,53170,76880
2585,-42895,43806
2586,-85191,-89640
2587,-64050,-10223
2588,45961,61110
2589,16835,-44750
