directed weighted
428 650 4
349 313 10
436 405 10
203 779 2
333 609 11
762 965 10
956 340 8
29 800 37
431 592 8
679 668 10
615 649 1
156 729 11
359 48 24
279 583 16
633 219 8
917 393 7
554 515 12
252 24 18
92 178 48
529 173 0
630 581 9
378 151 24
583 504 10
410 704 2
448 413 18
167 274 68
598 954 12
33 204 44
741 420 7
219 141 13
159 168 12
328 350 7
756 842 25
297 455 4
646 652 5
533 787 2
152 725 69
203 905 8
232 245 14
232 274 28
181 470 8
380 256 15
230 718 12
57 112 21
755 566 13
921 829 9
1004 31 5
944 155 7
189 199 34
833 512 38
459 68 7
613 434 30
795 177 8
316 958 16
655 337 9
784 229 9
47 1006 7
997 980 4
646 191 11
274 730 22
105 920 25
210 560 5
362 614 12
427 382 1
113 394 38
559 62 10
339 349 7
988 442 8
163 683 13
867 439 7
490 332 8
668 110 8
925 827 -1
547 487 7
225 74 11
722 40 25
237 152 68
736 516 17
304 380 10
441 306 8
713 189 32
866 639 11
652 191 4
604 30 2
163 310 12
160 638 12
362 84 9
120 516 10
436 664 7
907 313 15
266 384 2
247 990 13
445 801 8
1006 809 14
578 813 16
695 131 0
471 470 8
888 756 5
4 230 32
403 34 30
309 831 15
169 63 12
409 411 9
364 416 6
707 1 69
758 331 24
905 99 9
830 581 12
41 261 10
922 79 3
335 931 8
737 499 20
507 266 10
565 677 11
513 903 12
815 451 7
266 872 12
700 172 7
659 275 10
997 347 5
88 511 22
160 14 32
985 394 37
868 428 7
677 803 6
638 482 10
955 75 4
694 858 1
978 908 11
275 227 11
560 13 13
555 240 2
625 390 7
946 752 11
63 537 7
661 468 5
135 236 2
334 445 2
948 890 9
729 274 24
929 307 7
473 908 5
53 508 11
304 439 8
460 109 6
15 598 40
569 612 6
798 136 10
786 818 6
417 82 2
528 67 12
79 235 7
254 581 6
90 757 11
880 418 1
226 171 7
429 903 3
697 28 62
634 180 0
938 490 11
895 812 25
361 245 15
447 742 11
984 937 11
107 441 21
874 335 5
616 292 3
344 547 12
555 271 6
36 690 17
561 606 3
602 682 2
212 334 38
154 645 -2
466 879 11
796 13 10
281 692 10
760 219 6
354 153 7
124 336 7
622 474 6
251 559 16
895 295 3
99 121 10
376 455 6
971 758 22
495 498 10
285 344 9
398 687 6
525 309 6
380 416 14
248 879 5
433 737 16
258 348 14
982 212 37
91 39 21
93 250 4
336 20 68
697 222 6
516 1004 16
267 152 75
921 796 6
733 36 11
77 476 40
177 194 9
633 27 35
310 792 6
141 452 9
984 173 15
943 925 4
461 356 15
622 261 11
466 837 10
943 687 8
346 49 1
874 664 7
809 478 8
312 263 6
468 69 5
636 727 5
534 716 4
436 884 2
752 566 15
319 659 2
413 288 20
296 738 8
265 927 5
453 492 14
844 402 17
713 329 29
793 788 10
391 82 11
416 893 8
468 235 5
175 995 11
478 656 7
511 907 26
770 766 0
439 132 8
447 523 3
317 755 13
582 432 2
605 727 5
578 310 9
505 279 24
970 843 3
54 700 5
428 453 13
741 376 13
693 632 4
735 793 15
309 556 5
510 198 11
174 919 13
304 680 11
747 709 6
355 164 11
327 507 10
949 728 4
707 400 6
734 350 10
372 109 8
892 443 12
416 333 12
984 628 6
141 138 1
171 373 10
597 534 13
3 160 47
474 524 1
896 214 7
600 550 12
693 895 1
449 425 5
614 298 8
961 617 16
790 779 2
184 484 8
17 2 69
556 83 7
305 40 15
23 516 10
787 862 24
761 489 23
720 550 6
252 153 15
639 807 3
362 893 14
740 403 16
324 955 5
526 563 7
744 728 14
501 331 3
267 309 28
238 817 4
5 978 4
964 155 7
404 1006 10
5 292 8
342 530 4
753 889 11
265 369 12
555 886 3
49 329 3
159 623 7
430 807 6
907 959 11
83 137 26
934 24 9
282 264 -1
420 299 8
89 70 15
31 422 34
663 953 31
581 187 4
639 207 5
19 844 42
127 861 5
79 388 10
595 174 6
890 294 4
691 296 6
255 393 15
618 238 42
352 978 12
421 885 7
691 275 4
361 976 5
180 778 4
905 688 4
961 790 10
181 437 8
371 1004 3
544 689 13
746 155 11
487 664 10
431 997 8
156 130 16
504 249 12
598 916 8
459 430 1
373 27 33
288 343 8
908 966 15
753 294 9
793 738 7
286 172 9
274 627 27
860 322 11
761 96 7
900 39 28
465 114 7
888 253 4
8 280 18
791 291 6
526 215 10
358 653 8
690 42 39
165 155 12
917 133 4
798 836 11
790 235 9
362 665 14
695 111 6
552 516 11
627 379 1
816 802 10
859 897 1
239 837 9
6 153 30
416 34 37
366 685 6
925 264 3
598 396 11
447 293 11
165 864 9
45 13 27
181 801 2
738 151 22
561 939 15
482 380 13
748 679 1
396 276 8
562 914 23
446 207 12
459 116 12
520 713 27
932 375 6
915 766 9
80 134 4
137 296 22
183 502 18
792 561 8
723 764 3
670 800 6
505 179 12
303 775 10
597 339 8
189 388 11
521 66 2
842 40 30
684 921 14
584 855 3
583 605 8
601 994 12
21 609 20
123 905 7
264 901 7
758 358 20
116 924 15
238 143 4
457 668 7
81 201 5
872 470 3
930 807 2
409 285 2
381 361 1
695 60 23
262 234 17
918 20 63
24 883 13
827 463 6
409 8 19
571 489 23
437 712 13
906 930 19
941 253 3
972 118 8
212 143 41
127 549 4
393 398 11
190 559 5
905 393 15
466 285 8
901 942 14
144 178 9
424 322 3
748 382 2
934 107 20
163 466 6
994 268 5
893 830 6
711 52 23
647 255 21
22 956 2
360 199 35
129 132 11
405 195 11
902 638 23
311 889 11
500 934 3
844 962 10
36 967 9
61 237 16
585 286 8
574 545 10
60 962 26
954 743 7
461 876 7
785 270 9
449 834 8
458 72 5
712 367 15
496 692 10
859 551 5
425 394 37
864 888 4
900 984 15
864 156 17
149 141 8
851 187 0
827 15 34
824 814 13
82 59 6
392 527 15
34 163 38
591 280 8
479 120 7
744 506 23
692 146 3
402 806 5
379 863 5
764 766 6
98 56 34
395 802 11
532 345 6
650 846 8
957 584 4
57 175 26
476 591 7
207 251 11
157 644 2
868 771 2
123 380 12
565 910 8
835 1002 0
928 877 3
459 269 21
87 624 6
907 19 45
9 504 11
314 428 12
684 968 11
485 669 10
86 404 26
216 759 12
22 425 9
775 218 5
858 599 2
420 266 4
850 167 66
87 776 11
763 358 5
919 746 8
701 8 21
602 5 3
234 142 13
89 25 18
510 293 6
766 699 6
253 573 24
495 616 8
594 978 11
899 48 26
524 695 9
529 288 3
675 741 9
313 353 7
909 200 12
237 206 4
572 576 5
973 860 6
620 287 65
277 252 22
486 691 12
396 160 13
218 844 8
290 617 16
574 824 5
206 816 6
27 254 39
164 328 7
126 226 2
957 973 -1
66 158 3
281 659 6
975 552 11
971 440 2
68 799 10
406 855 7
229 579 13
458 908 10
920 402 12
553 482 6
979 535 5
216 607 0
815 416 11
875 261 4
451 99 1
913 843 10
89 590 9
213 789 11
140 39 22
986 66 2
627 168 20
519 309 4
54 614 9
511 377 47
527 935 9
903 243 2
592 227 7
56 673 25
947 896 3
720 876 9
47 238 6
469 184 9
188 632 10
424 926 9
385 548 18
30 861 5
210 161 9
864 332 7
504 859 3
375 565 -2
534 598 11
421 166 0
600 251 15
902 978 15
462 28 63
986 578 10
171 217 2
224 103 4
57 693 23
149 507 12
310 575 11
758 48 22
823 8 20
733 391 4
450 28 62
741 178 15
860 183 8
239 29 36
720 814 16
966 483 14
207 114 10
296 477 10
899 416 3
263 447 7
228 497 37
517 274 28
849 979 4
982 105 27
87 190 3
982 912 15
739 265 3
623 532 4
382 851 10
785 265 6
893 348 5
52 497 37
881 829 4
800 458 5
834 830 9
301 889 10
441 34 36
826 941 8
524 960 3
919 146 8
706 764 10
734 490 11
986 193 11
6 150 39
308 66 24
958 549 1
524 514 21
253 962 2
925 740 12
511 984 20
198 706 12
231 818 14
354 712 10
947 826 2
455 868 2
8 242 18
322 489 26
105 8 25
769 369 13
68 571 9
231 495 14
104 569 7
172 592 9
961 797 5
625 115 7
940 594 5
987 159 7
387 393 16
900 521 4
717 173 16
54 68 9
857 449 26
501 803 9
240 689 4
944 856 3
581 474 11
395 493 18
787 1004 8
269 789 21
933 566 16
790 161 6
124 758 19
689 78 15
912 3 43
726 84 12
109 44 23
733 283 9
252 974 22
33 100 38
126 675 1
537 544 9
520 112 19
395 661 5
195 943 10
839 845 7
995 576 8
419 125 12
357 368 4
26 274 40
54 658 8
246 590 3
170 1001 7
756 113 12
78 710 8
980 844 10
363 811 17
375 698 6
499 763 22
963 755 11
223 61 20
321 391 12
385 42 37
669 520 9
549 176 7
924 427 3
6 716 38
353 737 26
166 843 0
286 326 4
232 634 15
21 165 20
489 250 23
142 459 12
544 361 0
277 431 7
723 760 8
122 6 30
198 979 10
784 572 0
567 379 5
15 576 40
890 948 4
326 600 14
302 800 20
461 521 8
1006 763 1
629 497 34
309 664 6
710 107 14
792 860 2
922 908 2
871 381 13
396 523 10
575 867 4
260 602 17
693 731 5
2 731 65
425 945 8
426 192 7
655 696 12
36 87 7
617 862 17
453 964 10
449 339 8
309 992 5
831 351 14
541 611 0
728 834 6
592 618 34
33 537 44
622 603 4
655 132 16
270 256 12
317 672 8
589 709 7
626 468 10
119 537 9
509 194 10
300 408 1
216 604 7
630 93 1
889 293 5
785 906 21
437 670 4
20 621 59
427 473 6
977 956 8
550 563 7
315 975 7
335 49 5
801 264 2
858 247 11
862 421 22
874 481 10
612 679 11
10 674 26
253 852 6
29 378 31
350 601 11
341 19 44
301 425 8
666 719 11
646 248 15
484 738 13
390 10 22
436 221 9
691 393 6
517 90 13
136 177 13
54 734 11
857 799 18
675 685 5
81 778 12
84 288 12
135 907 11
732 196 2
270 321 6
469 736 5
880 163 10
207 283 11
1000 90 6
307 776 8
862 696 18
611 475 5
367 847 12
313 519 12
578 70 2
4 972 24
926 551 9
235 727 3
208 126 27
459 549 0
571 974 3
138 252 21
704 738 9
397 661 9
128 965 2
738 739 4
467 732 6
443 994 1
796 48 24
507 815 10
563 798 13
509 139 9
733 31 7
446 989 10
682 495 6
281 553 6
399 978 7
870 984 5
551 616 11
534 321 11
689 591 12
603 313 7
277 701 7
860 687 5
93 701 12
328 112 18
528 38 9
746 204 20
329 450 16
746 248 8
824 470 7
507 761 5
263 902 23
558 432 12
35 448 45
407 831 64
95 106 7
617 644 18
864 668 3
197 752 12
958 981 5
834 37 10
886 259 9
206 326 11
330 810 9
473 745 11
282 4 23
41 372 10
672 469 12
635 891 1
207 582 5
976 959 4
412 826 2
389 911 7
45 228 32
177 794 13
113 358 4
946 736 11
49 943 9
137 753 24
196 517 10
228 365 1
793 152 68
720 603 0
68 364 7
60 5 23
7 122 46
161 563 13
115 993 4
729 613 8
253 137 18
474 676 4
442 573 24
120 851 10
678 867 9
320 272 20
523 213 3
438 325 7
729 20 64
462 530 6
22 232 15
551 947 11
410 462 9
200 174 9
456 588 17
982 853 10
685 835 9
252 364 20
260 262 16
268 369 2
250 57 27
585 347 10
931 447 5
442 498 10
541 408 5
4 766 27
878 110 4
541 826 9
192 457 6
699 575 6
550 30 12
229 350 15
730 984 7
979 25 8
657 688 11
132 908 9
183 512 37
921 749 8
418 911 7
978 113 11
400 517 15
236 125 9
720 355 2
899 79 7
24 265 5
869 212 41
553 790 10
432 287 68
476 642 13
97 719 13
942 801 8
76 985 8
119 152 70
140 784 6
516 990 12
881 355 2
162 589 9
303 898 10
493 33 44
468 781 8
278 522 7
304 950 3
77 159 37
144 547 4
257 784 44
495 988 13
46 647 17
980 764 0
784 356 11
32 189 9
174 480 10
996 287 62
987 740 15
988 924 2
302 789 26
672 499 15
738 394 38
422 924 33
372 533 9
914 634 12
353 394 37
920 834 14
556 454 10
216 595 1
716 926 4
572 70 0
613 689 13
686 904 2
461 183 14
787 114 0
983 33 41
27 924 39
563 38 13
233 574 3
101 867 5
415 72 -1
470 945 7
68 354 7
950 273 44
580 921 13
483 45 32
134 287 59
34 205 33
331 201 14
698 566 16
145 636 3
606 119 7
848 348 11
802 145 9
36 856 13
929 143 7
18 742 47
121 347 8
345 293 9
903 839 10
275 796 3
140 441 2
56 965 26
660 394 30
892 266 15
115 775 11
10 301 17
181 199 28
998 316 17
215 262 16
541 704 0
468 596 9
741 380 7
854 765 11
502 519 10
818 624 9
478 44 21
552 127 0
789 85 24
121 144 7
999 260 21
490 130 8
911 933 14
722 224 4
902 81 24
913 299 4
586 95 6
273 184 41
168 394 32
613 99 9
674 26 40
323 462 5
84 684 19
569 378 6
735 605 6
604 342 3
284 400 12
238 136 8
620 647 21
450 209 16
353 249 4
440 786 11
679 142 20
694 93 5
50 202 20
44 877 20
161 270 5
967 238 6
514 979 14
641 431 11
33 140 38
711 546 8
315 685 13
879 104 5
273 175 43
878 244 3
305 277 8
971 612 10
563 122 13
455 605 5
713 521 28
893 478 5
754 918 7
382 392 5
968 494 14
424 714 13
376 5 8
395 90 1
399 324 8
311 452 10
542 291 2
553 586 14
374 171 11
564 92 50
306 970 11
454 37 6
725 714 6
636 478 3
34 249 39
970 447 2
61 614 20
180 961 0
214 52 22
344 500 3
785 629 7
881 335 3
839 189 12
14 564 28
299 362 12
175 653 7
711 440 1
879 736 9
561 359 6
363 273 47
736 595 7
942 813 17
546 948 3
218 220 7
148 331 6
553 696 12
349 671 4
415 359 6
729 421 8
852 55 17
849 471 12
272 853 19
860 906 12
567 964 6
468 369 10
360 773 1
803 552 10
159 739 8
9 434 26
472 950 17
310 616 11
154 267 28
149 561 7
260 864 17
750 684 5
970 339 10
100 180 4
564 132 12
298 379 1
140 808 13
343 630 3
103 487 5
800 309 10
705 994 3
311 867 4
676 873 11
718 900 12
585 981 17
956 517 12
295 691 5
922 506 11
608 619 12
232 629 16
409 13 14
608 940 11
559 481 8
288 699 6
754 805 11
889 967 9
30 583 4
499 985 17
990 919 5
326 437 9
812 827 20
590 755 5
779 691 13
283 379 8
53 28 68
955 854 6
941 492 16
158 649 3
472 641 19
22 734 4
809 685 13
737 391 26
166 931 3
256 563 12
124 854 15
504 45 27
541 450 13
35 867 36
270 127 8
917 53 6
605 926 2
952 363 6
657 26 44
287 641 66
556 975 7
752 586 8
595 555 7
978 954 2
389 749 10
438 102 2
163 83 5
884 640 3
828 499 31
843 58 18
559 63 10
155 100 10
828 130 34
370 374 14
88 431 9
690 184 11
183 697 8
980 610 8
885 174 10
796 124 15
290 850 8
884 48 25
37 73 14
74 525 4
739 529 2
962 756 3
733 85 15
471 941 3
469 342 2
125 349 6
13 258 16
519 224 10
378 148 5
10 294 24
737 578 18
70 234 6
124 137 18
678 210 9
54 285 9
551 106 0
782 320 6
584 95 13
948 271 4
1001 356 17
174 888 8
89 756 11
198 656 3
447 74 11
810 263 7
593 241 5
457 707 6
601 752 15
976 776 5
529 696 5
995 27 36
92 970 46
279 552 18
726 597 8
286 680 2
251 916 10
684 481 1
313 718 4
172 962 -1
101 24 5
740 651 10
672 884 4
413 776 16
799 481 10
915 181 7
697 455 3
14 298 29
107 880 19
799 59 5
221 858 6
740 710 10
734 249 10
881 937 8
584 119 9
994 557 15
74 305 10
200 142 14
492 593 9
435 222 3
934 433 5
452 759 8
451 785 12
703 966 10
952 1006 12
540 860 9
507 543 10
798 269 23
757 794 5
437 251 11
786 153 4
853 189 7
240 594 8
754 361 6
211 530 4
980 435 9
915 4 25
251 335 11
65 362 10
300 616 1
446 837 10
143 649 8
596 188 6
241 24 6
527 302 21
427 599 8
381 228 2
782 134 4
383 292 9
174 503 8
991 845 9
621 574 24
421 903 8
676 921 10
125 467 13
805 604 11
459 881 8
759 844 15
536 313 18
942 895 10
740 468 13
1003 289 9
519 1004 8
182 590 3
363 193 3
566 264 11
636 366 0
576 435 1
669 356 17
863 472 18
67 160 10
539 944 9
84 945 11
706 473 12
528 363 5
265 182 10
586 941 2
28 390 59
422 918 35
45 527 28
437 630 4
592 923 4
52 591 18
863 15 38
654 996 10
402 154 9
599 803 7
286 620 10
1004 252 15
941 51 11
245 325 22
610 33 46
341 890 6
508 502 11
901 617 13
438 356 17
331 838 25
977 819 7
488 72 11
266 600 7
685 846 4
842 700 30
98 129 25
529 120 11
531 863 6
517 390 10
636 975 10
652 787 7
896 365 4
242 825 25
480 744 22
237 655 11
696 657 11
253 806 6
484 855 10
556 214 4
803 867 6
998 183 15
721 885 10
506 532 16
29 509 37
683 897 8
392 599 5
391 870 8
562 214 23
237 941 6
250 244 3
281 719 7
707 794 6
207 331 9
915 215 11
94 505 7
163 625 13
554 6 34
6 17 31
179 525 10
70 575 1
235 73 18
599 227 8
969 695 4
600 739 12
896 885 8
172 72 4
734 476 7
982 399 7
943 375 6
521 487 2
577 133 7
144 829 10
218 932 1
766 596 12
188 774 22
696 413 17
55 224 18
754 525 3
148 392 5
488 417 5
518 805 17
667 498 13
309 157 0
832 733 10
659 589 4
752 31 9
173 853 5
293 121 16
2 417 66
238 795 10
509 875 10
602 205 4
313 873 7
196 520 4
332 404 11
757 929 7
114 433 4
377 806 43
116 964 15
763 370 3
350 135 3
569 895 3
215 762 7
419 362 9
796 465 11
999 992 10
877 665 5
149 928 4
289 671 8
871 206 11
663 168 24
753 456 10
316 705 16
766 145 5
955 103 4
203 280 0
563 199 31
995 130 4
977 542 3
523 342 2
931 93 9
259 985 9
845 110 6
471 650 3
687 603 1
534 232 15
569 608 9
577 158 5
345 660 6
47 892 13
359 78 8
150 242 24
289 529 12
29 480 29
169 54 8
434 336 21
18 929 48
697 494 9
807 470 6
189 884 6
72 89 10
646 595 7
490 306 12
689 18 47
583 758 23
916 37 2
87 750 10
448 246 12
942 235 11
353 43 5
905 711 5
718 891 1
158 27 38
347 235 7
919 309 5
77 598 33
45 885 30
935 182 4
81 191 12
25 777 25
667 447 14
332 810 8
302 300 28
80 177 12
530 708 10
394 477 32
715 176 4
936 875 8
286 2 72
749 338 7
445 536 19
668 210 3
763 981 7
687 549 7
742 541 9
910 725 6
352 627 17
889 17 25
81 489 29
618 176 34
835 932 3
997 660 8
630 812 18
136 70 5
278 631 9
628 730 7
493 250 18
192 485 3
200 495 3
365 349 4
63 30 8
579 792 7
323 76 10
528 623 6
484 453 9
280 15 34
717 244 12
881 18 41
321 945 11
858 787 0
364 980 12
355 460 4
30 710 9
965 103 13
645 633 11
115 865 7
820 513 12
890 483 7
345 93 7
487 534 10
346 687 7
630 63 9
457 130 11
365 6 31
216 508 3
364 975 13
884 53 1
866 845 2
529 216 4
555 144 2
410 487 6
522 476 2
379 614 5
24 702 9
516 348 9
202 816 2
979 522 5
639 457 4
473 793 11
388 679 10
417 812 20
949 638 6
137 150 21
780 382 5
867 128 9
924 794 8
282 59 7
152 276 68
932 134 2
703 567 5
360 720 7
357 676 8
352 29 30
461 944 9
868 231 24
179 929 12
776 433 2
676 483 4
754 772 18
742 612 6
705 787 7
28 112 66
493 900 13
868 82 8
790 945 9
649 371 2
880 871 5
291 846 11
668 229 17
327 672 5
375 883 3
507 860 10
197 540 5
73 944 18
600 651 11
759 883 10
80 971 6
622 349 3
978 28 65
582 794 4
547 142 21
794 455 10
504 945 12
480 364 8
850 817 7
928 981 2
462 977 10
315 8 15
406 607 16
748 517 11
181 847 5
765 945 7
522 266 5
714 834 9
755 766 7
749 52 23
825 138 6
687 92 45
213 670 11
851 133 3
661 104 6
282 296 2
135 680 11
730 909 9
36 446 11
900 516 15
836 737 22
954 83 8
178 50 23
491 604 11
495 339 5
100 382 12
899 580 14
410 838 29
452 955 4
566 453 8
845 103 10
206 739 12
927 207 8
59 687 12
797 173 4
304 836 10
866 706 6
663 929 27
687 419 9
938 83 6
854 352 10
856 238 6
651 916 10
132 452 10
806 654 2
290 533 1
848 226 8
416 361 6
449 714 3
516 180 14
56 522 32
326 42 33
631 255 15
943 220 9
263 196 9
405 27 39
914 46 6
780 783 1
19 494 43
74 272 22
757 585 12
369 387 2
947 207 7
991 797 11
937 621 22
725 802 4
287 204 58
393 757 11
612 388 14
864 763 6
502 235 10
829 525 2
76 952 13
610 67 5
474 345 11
11 770 74
680 983 9
918 75 11
536 840 11
924 901 4
657 972 10
805 233 9
385 436 6
298 526 5
573 82 23
794 938 1
206 614 8
1000 888 9
112 232 15
116 171 14
788 349 8
320 34 33
592 830 7
589 287 62
344 414 4
288 807 8
234 877 13
118 543 11
456 908 9
832 1004 11
737 880 20
975 546 6
816 1003 2
93 828 33
541 672 10
889 931 2
784 559 13
408 791 4
992 810 8
799 410 5
254 986 10
13 51 18
978 190 7
509 895 0
207 493 22
600 958 12
761 957 2
301 70 6
906 334 11
959 930 5
658 676 0
326 613 5
836 85 16
98 866 21
518 195 11
993 78 15
46 135 6
263 984 15
975 621 21
296 774 22
764 453 15
297 69 7
77 514 33
411 639 9
974 673 7
655 859 9
878 573 18
164 672 6
159 131 7
598 681 6
751 973 1
136 784 5
275 813 22
522 791 12
220 643 10
489 990 21
770 730 6
493 738 19
538 266 12
712 650 11
523 149 2
958 209 11
22 746 5
666 586 6
780 405 7
323 665 10
924 602 8
685 293 7
560 123 13
365 728 6
676 301 9
797 826 5
124 480 9
759 527 7
469 773 4
783 666 6
36 72 7
20 100 65
225 907 13
119 34 39
284 996 3
169 894 7
792 668 1
777 756 30
274 556 29
72 355 7
764 732 10
411 378 7
128 709 1
368 849 9
679 834 5
658 1005 5
200 252 15
382 912 20
828 416 25
756 271 9
842 993 30
608 979 4
992 776 2
429 509 2
937 854 17
554 462 7
681 771 7
569 400 7
42 852 38
549 851 2
794 750 10
379 588 21
415 336 11
735 584 14
298 170 7
879 133 1
945 192 10
805 145 2
767 47 15
588 195 21
150 561 20
947 632 9
697 711 1
273 872 42
770 870 0
551 183 9
778 938 3
228 392 9
619 182 7
193 184 10
89 710 19
236 816 10
542 34 34
235 325 2
412 783 9
947 251 11
783 843 8
930 663 24
682 999 4
609 614 17
179 535 7
712 758 20
653 46 7
445 475 9
765 350 7
849 538 2
659 109 5
32 133 10
89 801 19
909 558 16
704 941 1
765 99 11
634 351 6
387 244 4
122 257 44
24 595 13
249 232 14
290 93 4
826 571 12
87 280 4
27 907 34
54 552 13
431 81 6
361 449 3
250 35 36
763 506 12
749 102 6
900 241 12
758 343 15
71 155 11
334 613 9
545 21 23
387 575 2
17 718 28
504 811 13
169 978 2
795 671 8
895 406 7
247 723 14
358 693 7
151 580 18
170 475 6
469 784 0
923 826 10
452 707 9
18 674 46
583 72 11
468 801 5
245 277 15
738 222 2
96 448 5
258 765 6
204 739 25
514 394 39
304 660 0
804 823 10
77 556 35
658 475 4
156 35 42
395 518 11
82 385 -1
631 343 11
347 176 10
979 202 2
287 286 64
216 984 6
47 513 7
769 63 14
840 141 11
441 222 5
908 395 2
292 7 46
102 345 12
197 844 12
416 766 0
4 695 32
565 283 8
699 571 11
201 425 13
588 560 19
603 168 20
331 305 8
240 570 7
340 152 70
576 335 9
529 175 2
2 553 68
17 513 20
236 325 1
684 418 9
676 192 10
536 226 18
903 935 6
259 845 10
753 573 27
962 303 11
135 242 19
293 318 6
963 269 14
333 974 10
6 348 39
1000 208 23
377 493 44
550 284 12
649 496 5
620 131 13
587 826 8
495 1003 5
299 11 73
794 843 7
600 544 11
64 174 4
780 902 16
944 125 7
80 271 7
135 147 10
135 573 28
713 600 25
779 922 5
311 906 15
697 82 7
460 414 7
179 195 4
614 787 3
541 342 9
588 761 22
808 661 13
548 410 17
948 139 9
36 930 15
600 855 12
645 818 3
467 485 11
337 433 6
236 132 4
709 125 7
494 753 9
778 380 7
552 154 10
739 404 8
328 235 -1
77 280 31
270 435 6
975 136 8
86 860 26
514 557 16
15 732 36
984 573 26
679 269 18
347 312 2
947 933 6
111 444 7
444 39 19
932 280 4
469 282 2
359 580 10
684 628 1
575 187 11
717 393 15
488 24 5
184 995 3
777 239 29
302 460 29
63 966 9
296 842 28
219 6 33
121 211 8
505 385 3
950 679 8
245 410 22
55 933 25
323 806 1
732 832 11
458 913 13
835 660 5
247 121 13
785 18 43
814 768 17
422 636 27
849 637 2
523 120 5
102 640 1
653 202 11
987 343 4
262 243 10
157 469 3
628 273 41
468 508 5
588 454 17
861 590 0
840 874 7
904 770 1
880 556 8
934 251 8
197 628 7
603 986 5
701 599 4
593 802 3
770 512 40
236 496 3
762 367 8
565 473 11
248 490 4
591 489 22
365 793 3
86 141 28
189 1003 9
359 37 6
144 116 11
564 20 62
317 420 13
629 354 0
331 540 8
13 406 18
341 362 15
286 814 9
885 591 8
454 658 8
1005 251 10
178 754 3
987 349 8
132 972 16
628 407 60
145 646 8
938 849 4
569 301 8
348 205 4
504 795 9
819 699 12
623 661 8
838 312 34
815 427 7
479 378 10
551 987 12
482 310 11
425 160 10
509 287 58
151 226 15
78 769 10
16 664 16
385 659 5
693 17 20
842 876 22
260 470 20
296 50 23
281 127 3
182 386 17
529 966 7
12 628 58
648 486 12
109 157 4
351 918 5
119 407 60
114 548 14
552 285 1
677 408 2
860 85 16
524 763 6
138 26 43
364 669 9
743 794 6
440 314 5
521 352 17
455 565 8
815 238 3
787 182 1
83 584 10
10 874 22
827 275 9
4 596 29
14 517 29
997 471 5
178 764 10
221 150 15
567 1002 5
999 571 11
1003 632 9
749 824 3
169 678 5
490 9 11
415 210 2
335 180 10
753 395 4
413 735 16
94 147 1
78 488 12
241 537 6
571 287 68
162 569 8
903 89 13
22 26 39
146 239 9
79 225 10
282 463 4
47 509 6
653 892 7
489 200 20
332 88 12
713 992 28
623 144 6
289 384 11
639 332 8
307 525 11
345 48 32
423 884 25
431 313 9
359 947 10
568 391 17
690 680 6
393 675 10
585 429 18
926 704 6
774 447 21
62 629 11
590 912 15
95 518 13
388 901 12
631 547 15
466 697 11
988 90 11
113 281 7
511 515 22
814 496 13
20 495 68
756 310 15
617 821 19
1000 275 12
342 602 6
148 601 12
39 187 24
338 42 35
632 808 8
101 519 9
722 17 20
885 667 16
393 278 8
725 450 15
671 467 9
705 603 6
900 447 3
127 85 24
578 596 11
237 171 3
898 289 4
642 487 11
573 544 21
245 436 20
594 695 4
839 94 2
955 793 7
283 256 11
119 838 33
678 241 3
155 42 41
496 50 25
670 959 12
426 765 7
578 320 7
864 177 13
322 739 5
49 138 4
566 941 9
378 292 6
673 237 6
714 407 69
221 482 11
357 2 70
923 511 22
724 389 11
328 450 19
359 901 14
383 396 4
458 444 6
61 652 23
868 547 3
407 344 66
598 605 6
488 858 9
654 864 3
581 97 9
337 313 4
215 887 17
512 598 44
864 916 8
973 1002 3
916 328 7
753 431 4
940 412 7
1003 910 2
292 706 3
856 384 7
36 952 11
812 674 19
180 863 3
682 80 3
829 47 8
389 986 4
310 829 10
108 597 9
397 803 10
819 238 3
539 692 0
267 207 35
289 686 2
731 985 4
404 909 8
283 324 7
824 461 3
32 765 6
417 786 7
672 388 5
324 300 5
493 166 20
857 175 25
276 480 2
399 874 11
195 677 11
120 461 7
53 943 6
18 29 46
33 254 41
669 160 1
404 769 14
319 774 19
107 309 16
304 895 8
167 801 63
405 597 9
931 345 5
707 228 6
141 160 1
543 579 5
312 936 5
1001 511 25
891 963 14
871 1000 5
430 569 4
90 821 7
409 48 25
152 757 67
974 135 7
828 847 30
189 391 10
25 464 9
692 36 11
129 977 10
621 387 22
951 537 10
240 798 2
397 804 2
499 927 16
515 249 8
329 251 10
285 24 9
439 966 13
978 680 12
735 425 14
706 396 10
917 991 14
544 799 9
822 433 2
752 383 5
193 135 3
1006 405 11
309 328 11
451 383 3
41 842 26
728 283 2
556 312 3
727 529 9
480 367 8
323 693 10
857 82 23
794 802 9
994 630 3
417 870 2
958 727 10
465 567 0
800 397 13
842 806 22
932 889 7
336 597 11
6 73 38
876 177 5
886 665 10
966 911 14
711 482 1
735 105 29
846 470 8
159 249 3
874 236 4
362 628 16
696 20 68
998 800 10
892 355 14
57 760 28
166 304 0
459 733 1
93 178 4
686 640 9
306 102 7
350 873 5
939 567 11
375 292 9
183 309 9
46 993 4
585 490 14
130 403 9
461 86 25
420 812 20
383 847 11
390 7 44
1005 346 11
90 711 9
800 866 11
356 343 15
177 208 31
